photo_id,sol,camera_id,camera_name,camera_full_name,img_src,earth_date,rover_id,rover_name,rover_landing_date,rover_launch_date,rover_status
1272118,1299,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/ncam/NLG_1299_0782260628_303ECM_N0604560NCAM00528_00_2I4J01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272119,1299,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/ncam/NLG_1299_0782260633_151ECM_N0604560NCAM00528_00_2I4J01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272120,1299,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/ncam/NLG_1299_0782260637_159ECM_N0604560NCAM00528_00_2I4J01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272121,1299,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/ncam/NLG_1299_0782264905_184ECM_N0610000SCAM06299_00_1LLJ01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272122,1299,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/ncam/NLG_1299_0782265373_430ECM_N0610000NCAM00518_00_2I3J01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272123,1299,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/ncam/NLG_1299_0782265397_722ECM_N0610000NCAM00518_00_2I3J01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272124,1299,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/ncam/NLG_1299_0782265422_807ECM_N0610000NCAM00518_00_2I3J01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272125,1299,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/ncam/NLG_1299_0782265447_691ECM_N0610000NCAM00518_00_2I3J01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272126,1299,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/ncam/NLG_1299_0782265472_691ECM_N0610000NCAM00518_00_2I3J01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272127,1299,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/ncam/NLG_1299_0782265497_691ECM_N0610000NCAM00518_00_2I3J01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272128,1299,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/ncam/NLG_1299_0782265522_691ECM_N0610000NCAM00518_00_2I3J01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272129,1299,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/ncam/NLG_1299_0782265547_808ECM_N0610000NCAM00518_00_2I3J01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272149,1299,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/ncam/NLF_1299_0782264505_550ECM_N0610000NCAM02299_01_195J01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272150,1299,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/ncam/NLF_1299_0782264505_550ECM_N0610000NCAM02299_10_195J01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272151,1299,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/ncam/NLF_1299_0782264689_550ECM_N0610000NCAM02299_01_195J01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272155,1299,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/ncam/NLF_1299_0782264505_550ECM_N0610000NCAM02299_04_195J01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272156,1299,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/ncam/NLF_1299_0782264505_550ECM_N0610000NCAM02299_07_195J01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272157,1299,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/ncam/NLF_1299_0782264689_550ECM_N0610000NCAM02299_04_195J01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272158,1299,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/ncam/NLF_1299_0782264689_550ECM_N0610000NCAM02299_07_195J01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272159,1299,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/ncam/NLF_1299_0782264689_550ECM_N0610000NCAM02299_10_195J01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272165,1299,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/ncam/NLF_1299_0782263990_036ECM_N0610000NCAM03299_04_195J01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272168,1299,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/ncam/NLF_1299_0782263990_036ECM_N0610000NCAM03299_10_195J01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272170,1299,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/ncam/NLF_1299_0782263990_036ECM_N0610000NCAM03299_07_195J01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272244,1299,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/ncam/NLF_1299_0782263676_034ECM_N0610000NCAM03299_10_195J02_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272245,1299,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/ncam/NLF_1299_0782263990_036ECM_N0610000NCAM03299_01_195J03_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272247,1299,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/ncam/NLF_1299_0782263676_034ECM_N0610000NCAM03299_01_195J01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272248,1299,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/ncam/NLF_1299_0782263823_034ECM_N0610000NCAM03299_07_195J01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272249,1299,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/ncam/NLF_1299_0782263823_034ECM_N0610000NCAM03299_10_195J01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272255,1299,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/ncam/NLF_1299_0782263676_034ECM_N0610000NCAM03299_04_195J01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272256,1299,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/ncam/NLF_1299_0782263676_034ECM_N0610000NCAM03299_07_195J01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272257,1299,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/ncam/NLF_1299_0782263823_034ECM_N0610000NCAM03299_04_195J01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272261,1299,38,NAVCAM_LEFT,Navigation Camera - Left,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/ncam/NLF_1299_0782263823_034ECM_N0610000NCAM03299_01_195J01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272130,1299,39,NAVCAM_RIGHT,Navigation Camera - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/ncam/NRG_1299_0782264905_184ECM_N0610000SCAM06299_00_1LLJ01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272152,1299,39,NAVCAM_RIGHT,Navigation Camera - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/ncam/NRF_1299_0782264505_550ECM_N0610000NCAM02299_07_195J01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272153,1299,39,NAVCAM_RIGHT,Navigation Camera - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/ncam/NRF_1299_0782264505_550ECM_N0610000NCAM02299_10_195J01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272154,1299,39,NAVCAM_RIGHT,Navigation Camera - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/ncam/NRF_1299_0782264689_550ECM_N0610000NCAM02299_04_195J01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272160,1299,39,NAVCAM_RIGHT,Navigation Camera - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/ncam/NRF_1299_0782264505_550ECM_N0610000NCAM02299_01_195J01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272161,1299,39,NAVCAM_RIGHT,Navigation Camera - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/ncam/NRF_1299_0782264505_550ECM_N0610000NCAM02299_04_195J01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272162,1299,39,NAVCAM_RIGHT,Navigation Camera - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/ncam/NRF_1299_0782264689_550ECM_N0610000NCAM02299_01_195J01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272163,1299,39,NAVCAM_RIGHT,Navigation Camera - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/ncam/NRF_1299_0782264689_550ECM_N0610000NCAM02299_07_195J01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272164,1299,39,NAVCAM_RIGHT,Navigation Camera - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/ncam/NRF_1299_0782264689_550ECM_N0610000NCAM02299_10_195J01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272166,1299,39,NAVCAM_RIGHT,Navigation Camera - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/ncam/NRF_1299_0782263990_036ECM_N0610000NCAM03299_04_195J01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272169,1299,39,NAVCAM_RIGHT,Navigation Camera - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/ncam/NRF_1299_0782263990_036ECM_N0610000NCAM03299_01_195J01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272171,1299,39,NAVCAM_RIGHT,Navigation Camera - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/ncam/NRF_1299_0782263990_036ECM_N0610000NCAM03299_07_195J01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272172,1299,39,NAVCAM_RIGHT,Navigation Camera - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/ncam/NRF_1299_0782263990_036ECM_N0610000NCAM03299_10_195J01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272246,1299,39,NAVCAM_RIGHT,Navigation Camera - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/ncam/NRF_1299_0782263823_034ECM_N0610000NCAM03299_10_195J03_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272250,1299,39,NAVCAM_RIGHT,Navigation Camera - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/ncam/NRF_1299_0782263676_034ECM_N0610000NCAM03299_01_195J01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272251,1299,39,NAVCAM_RIGHT,Navigation Camera - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/ncam/NRF_1299_0782263676_034ECM_N0610000NCAM03299_07_195J01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272252,1299,39,NAVCAM_RIGHT,Navigation Camera - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/ncam/NRF_1299_0782263823_034ECM_N0610000NCAM03299_04_195J01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272258,1299,39,NAVCAM_RIGHT,Navigation Camera - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/ncam/NRF_1299_0782263676_034ECM_N0610000NCAM03299_04_195J01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272259,1299,39,NAVCAM_RIGHT,Navigation Camera - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/ncam/NRF_1299_0782263823_034ECM_N0610000NCAM03299_01_195J01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272260,1299,39,NAVCAM_RIGHT,Navigation Camera - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/ncam/NRF_1299_0782263823_034ECM_N0610000NCAM03299_07_195J01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272020,1299,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/zcam/ZR0_1299_0782260186_409EBY_N0604560ZCAM09360_1100LMJ01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272021,1299,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/zcam/ZR0_1299_0782260223_409EBY_N0604560ZCAM09360_1100LMJ01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272022,1299,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/zcam/ZR0_1299_0782260090_394EBY_N0604560ZCAM09359_1100LMJ01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272023,1299,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/zcam/ZR0_1299_0782260144_409EBY_N0604560ZCAM09360_1100LMJ01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272024,1299,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/zcam/ZR0_1299_0782260160_428EBY_N0604560ZCAM09360_1100LMJ01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272025,1299,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/zcam/ZR0_1299_0782260173_409EBY_N0604560ZCAM09360_1100LMJ01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272026,1299,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/zcam/ZR0_1299_0782260211_409EBY_N0604560ZCAM09360_1100LMJ01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272027,1299,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/zcam/ZR0_1299_0782260198_409EBY_N0604560ZCAM09360_1100LMJ01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272028,1299,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/zcam/ZR0_1299_0782259998_394EBY_N0604560ZCAM09359_1100LMJ01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272029,1299,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/zcam/ZR0_1299_0782260011_394EBY_N0604560ZCAM09359_1100LMJ01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272030,1299,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/zcam/ZR0_1299_0782260077_394EBY_N0604560ZCAM09359_1100LMJ01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272031,1299,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/zcam/ZR0_1299_0782260211_409ECM_N0604560ZCAM09360_1100LMJ01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272032,1299,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/zcam/ZR0_1299_0782260090_394ECM_N0604560ZCAM09359_1100LMJ01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272033,1299,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/zcam/ZR0_1299_0782260144_409ECM_N0604560ZCAM09360_1100LMJ01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272034,1299,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/zcam/ZR0_1299_0782260160_428ECM_N0604560ZCAM09360_1100LMJ01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272035,1299,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/zcam/ZR0_1299_0782260173_409ECM_N0604560ZCAM09360_1100LMJ01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272036,1299,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/zcam/ZR0_1299_0782260223_409ECM_N0604560ZCAM09360_1100LMJ01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272037,1299,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/zcam/ZR0_1299_0782259998_394ECM_N0604560ZCAM09359_1100LMJ01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272038,1299,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/zcam/ZR0_1299_0782260011_394ECM_N0604560ZCAM09359_1100LMJ01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272039,1299,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/zcam/ZR0_1299_0782260077_394ECM_N0604560ZCAM09359_1100LMJ01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272040,1299,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/zcam/ZR0_1299_0782260186_409ECM_N0604560ZCAM09360_1100LMJ01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272041,1299,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/zcam/ZR0_1299_0782260198_409ECM_N0604560ZCAM09360_1100LMJ01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272042,1299,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/zcam/ZR0_1299_0782259449_456EBY_N0604560ZCAM09358_1100LMJ01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272043,1299,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/zcam/ZR0_1299_0782259569_394EBY_N0604560ZCAM09359_1100LMJ01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272044,1299,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/zcam/ZR0_1299_0782259619_394EBY_N0604560ZCAM09359_1100LMJ01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272045,1299,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/zcam/ZR0_1299_0782259646_394EBY_N0604560ZCAM09359_1100LMJ02_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272047,1299,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/zcam/ZR0_1299_0782259536_397EBY_N0604560ZCAM09359_1100LMJ01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272048,1299,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/zcam/ZR0_1299_0782259554_394EBY_N0604560ZCAM09359_1100LMJ01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272049,1299,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/zcam/ZR0_1299_0782259587_394EBY_N0604560ZCAM09359_1100LMJ01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272050,1299,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/zcam/ZR0_1299_0782259604_398EBY_N0604560ZCAM09359_1100LMJ01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272051,1299,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/zcam/ZR0_1299_0782259632_396EBY_N0604560ZCAM09359_1100LMJ01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272053,1299,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/zcam/ZR2_1299_0782255641_081EBY_N0604560ZCAM03998_1100LMJ01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272054,1299,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/zcam/ZR5_1299_0782255687_081EBY_N0604560ZCAM03998_1100LMJ01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272055,1299,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/zcam/ZR6_1299_0782255705_081EBY_N0604560ZCAM03998_1100LMJ01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272056,1299,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/zcam/ZR4_1299_0782255671_081EBY_N0604560ZCAM03998_1100LMJ01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
1272061,1299,40,MCZ_RIGHT,Mast Camera Zoom - Right,https://mars.nasa.gov/mars2020-raw-images/pub/ods/surface/sol/01299/ids/edr/browse/zcam/ZR0_1299_0782255566_081EBY_N0604560ZCAM03998_1100LMJ01_1200.jpg,2024-10-14,8,Perseverance,2021-02-18,2020-07-30,active
